is_phd,is_ms,is_spring,is_fall,year,university_name,university_ranking,university_faculty,university_publication,gpa,gre_verbal,gre_quant,gre_writing,is_american,is_international_without_american_degree,is_international_with_american_degree
False,True,True,False,12,"University Of North Carolina, Chapel Hill (UNC)",30,22.0,2.4,3.8,157.0,170.0,4.0,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,2.7,146.0,167.0,4.0,False,True,False
True,False,False,True,12,California Institute Of Technology (Caltech),2,12.0,1.8,3.76,148.0,168.0,3.5,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.76,148.0,168.0,3.5,False,True,False
False,True,True,False,12,Purdue University,106,53.0,4.8,3.86,160.0,166.0,3.5,False,True,False
True,False,True,False,12,"University Of California, Santa Barbara (UCSB)",29,25.0,3.5,3.42,150.0,166.0,3.5,False,True,False
False,True,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.73,163.0,164.0,5.0,True,False,False
False,True,True,False,12,"University Of Wisconsin, Madison",27,48.0,5.9,3.7,160.0,166.0,3.5,False,True,False
False,True,True,False,12,"University Of California, Santa Barbara (UCSB)",29,25.0,3.5,3.3,168.0,166.0,4.0,False,True,False
True,False,True,False,12,California Institute Of Technology (Caltech),2,12.0,1.8,3.5,155.0,165.0,3.5,True,False,False
False,True,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.7,160.0,166.0,3.5,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.92,162.0,164.0,4.0,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.44,150.0,160.0,4.0,False,False,True
True,False,True,False,12,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.44,170.0,157.0,3.0,False,False,True
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.7,156.0,170.0,3.5,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.76,165.0,166.0,5.0,True,False,False
False,True,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.6,157.0,157.0,4.5,True,False,False
False,True,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.8,157.0,170.0,4.0,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.47,167.0,157.0,5.5,True,False,False
False,True,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.97,162.0,166.0,4.5,True,False,False
False,True,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.5,154.0,166.0,4.0,False,True,False
False,True,True,False,12,"University Of Wisconsin, Madison",27,48.0,5.9,3.8,164.0,166.0,4.0,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,4.0,170.0,166.0,6.0,False,False,True
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,4.0,151.0,160.0,3.5,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.87,154.0,167.0,4.0,True,False,False
False,True,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.84,165.0,166.0,3.0,False,False,True
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.6,158.0,168.0,4.0,False,True,False
True,False,True,False,12,"University Of Wisconsin, Madison",27,48.0,5.9,3.6,158.0,168.0,4.0,False,True,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.87,164.0,161.0,5.5,True,False,False
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.64,158.0,164.0,3.5,False,False,True
True,False,True,False,12,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.7,160.0,166.0,4.0,True,False,False
True,False,True,False,12,"University Of Wisconsin, Madison",27,48.0,5.9,3.0,170.0,138.0,3.5,False,True,False
True,False,True,False,12,"University Of Wisconsin, Madison",27,48.0,5.9,3.6,158.0,168.0,4.0,False,True,False
True,False,True,False,12,"University Of Wisconsin, Madison",27,48.0,5.9,3.0,164.0,166.0,3.0,False,True,False
False,True,True,False,12,Boston University (BU),59,22.0,2.5,3.7,142.0,169.0,3.5,False,True,False
True,False,True,False,12,"University Of Wisconsin, Madison",27,48.0,5.9,4.0,166.0,146.0,3.5,False,True,False
True,False,True,False,12,"University Of Wisconsin, Madison",27,48.0,5.9,3.54,148.0,166.0,3.5,False,True,False
False,True,True,False,12,"University Of Wisconsin, Madison",27,48.0,5.9,3.3,168.0,166.0,4.0,False,True,False
False,True,True,False,12,Purdue University,106,53.0,4.8,3.8,157.0,166.0,3.5,False,True,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.84,166.0,163.0,4.5,False,False,True
False,True,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,4.0,144.0,159.0,3.0,False,True,False
True,False,True,False,12,Arizona State University (ASU),161,26.0,2.3,3.79,159.0,160.0,5.0,True,False,False
False,False,True,False,12,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.84,165.0,166.0,3.0,False,True,False
False,True,True,False,12,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.84,170.0,153.0,3.0,False,False,True
False,True,True,False,12,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.76,161.0,166.0,3.5,False,False,True
False,True,True,False,12,Columbia University,18,47.0,5.8,3.6,170.0,145.0,3.0,False,True,False
True,False,True,False,12,University Of Central Florida (UCF),1000,24.0,2.0,3.5,145.0,166.0,3.0,False,False,True
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.71,164.0,166.0,5.0,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.64,170.0,154.0,4.0,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.64,158.0,164.0,3.5,False,False,True
True,False,True,False,12,Harvard University,2,29.0,4.2,3.77,164.0,164.0,3.0,False,False,True
True,False,True,False,12,North Caroline State University (NCSU),1000,30.0,2.3,3.58,153.0,170.0,3.5,False,True,False
True,False,True,False,12,Stanford University,4,57.0,11.5,3.85,142.0,165.0,3.0,False,True,False
False,True,True,False,12,"University Of California, Davis (UCD)",54,28.0,2.9,4.0,156.0,166.0,3.0,False,True,False
False,True,True,False,12,Rensselaer Polytechnic Institute (RPI),104,13.0,1.8,3.89,152.0,160.0,4.0,False,True,False
False,True,True,False,12,Arizona State University (ASU),161,26.0,2.3,4.0,170.0,151.0,3.5,False,True,False
True,False,True,False,12,Kansas State University,375,6.0,1.2,3.85,150.0,165.0,3.5,False,True,False
True,False,True,False,12,University Of South Carolina,213,12.0,1.4,3.7,156.0,166.0,3.0,False,True,False
True,False,True,False,12,Northeastern University,213,55.0,4.7,3.41,149.0,166.0,3.0,False,True,False
True,False,True,False,12,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.35,140.0,170.0,3.5,False,True,False
False,True,True,False,12,Arizona State University (ASU),161,26.0,2.3,3.35,140.0,170.0,3.5,False,True,False
True,False,True,False,12,"University Of Massachusetts, Amherst (UMass)",56,50.0,4.7,3.35,140.0,170.0,3.5,False,True,False
True,False,True,False,12,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.35,140.0,170.0,3.5,False,True,False
True,False,True,False,12,North Caroline State University (NCSU),1000,30.0,2.3,3.5,165.0,166.0,3.0,False,True,False
True,False,True,False,12,Purdue University,106,53.0,4.8,3.1,162.0,166.0,4.0,False,False,True
True,False,True,False,12,Princeton University,5,51.0,5.3,3.1,163.0,166.0,4.0,False,False,True
True,False,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.1,163.0,166.0,4.0,False,False,True
False,True,True,False,12,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.3,158.0,165.0,6.0,True,False,False
True,False,True,False,12,North Caroline State University (NCSU),1000,30.0,2.3,3.5,167.0,153.0,4.0,True,False,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.75,168.0,166.0,5.0,False,True,False
False,True,True,False,12,"University Of Texas, Dallas (UT Dallas)",260,34.0,2.3,3.5,160.0,150.0,3.0,False,True,False
True,False,True,False,12,"University Of Illinois, Chicago (UIC)",197,33.0,2.8,3.8,154.0,166.0,3.0,False,True,False
False,True,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.28,159.0,164.0,3.5,True,False,False
True,False,True,False,12,"University Of California, Santa Barbara (UCSB)",29,25.0,3.5,4.0,170.0,156.0,3.0,False,False,True
True,False,True,False,12,"Indiana University, Bloomington",156,42.0,2.6,3.3,155.0,166.0,3.5,False,True,False
False,True,True,False,12,"University Of California, Santa Barbara (UCSB)",29,25.0,3.5,3.83,152.0,166.0,3.5,False,True,False
True,False,True,False,12,Purdue University,106,53.0,4.8,4.0,161.0,166.0,5.0,False,True,False
True,False,True,False,12,Boston University (BU),59,22.0,2.5,3.94,151.0,160.0,3.0,False,True,False
True,False,True,False,12,Princeton University,5,51.0,5.3,3.5,161.0,159.0,4.0,True,False,False
True,False,True,False,12,Columbia University,18,47.0,5.8,3.5,161.0,159.0,4.0,True,False,False
False,True,True,False,12,University Of Pittsburgh,64,20.0,2.3,3.51,165.0,163.0,3.0,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.66,158.0,161.0,4.5,True,False,False
True,False,True,False,12,Iowa State University (ISU),156,15.0,1.5,3.56,167.0,153.0,4.0,True,False,False
False,True,True,False,12,Purdue University,106,53.0,4.8,3.6,169.0,164.0,3.0,False,True,False
True,False,True,False,12,Ohio State University (OSU),66,35.0,3.4,3.9,167.0,153.0,4.5,True,False,False
False,True,True,False,12,Northeastern University,213,55.0,4.7,3.82,147.0,163.0,4.0,False,True,False
False,True,True,False,12,Purdue University,106,53.0,4.8,3.9,168.0,166.0,4.0,False,True,False
True,False,True,False,12,Purdue University,106,53.0,4.8,3.97,170.0,154.0,3.5,False,True,False
True,False,True,False,12,Purdue University,106,53.0,4.8,3.84,150.0,167.0,3.0,False,True,False
False,True,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.6,167.0,166.0,3.5,False,True,False
True,False,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.53,153.0,166.0,3.5,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,2.0,165.0,166.0,5.5,False,True,False
True,False,True,False,12,Northeastern University,213,55.0,4.7,3.6,167.0,166.0,3.0,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,4.0,149.0,166.0,4.0,False,True,False
False,True,True,False,12,Purdue University,106,53.0,4.8,3.8,145.0,155.0,3.5,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.8,149.0,166.0,4.0,False,False,True
False,True,True,False,12,Purdue University,106,53.0,4.8,3.8,164.0,166.0,4.0,False,True,False
True,False,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.2,169.0,148.0,5.5,False,False,True
False,True,True,False,12,"University Of Minnesota, Twin Cities (UMN)",52,37.0,3.1,3.36,160.0,166.0,3.0,False,True,False
True,False,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.83,169.0,143.0,4.0,False,True,False
True,False,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.3,169.0,153.0,3.0,False,True,False
True,False,True,False,12,"University Of Colorado, Boulder",67,47.0,3.0,3.3,161.0,160.0,5.5,False,True,False
False,True,True,False,12,"University Of California, Santa Cruz (UCSC)",68,32.0,2.7,3.3,150.0,168.0,3.5,False,True,False
True,False,True,False,12,University Of Southern California (USC),73,50.0,5.7,3.91,158.0,168.0,4.0,False,False,True
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.42,170.0,152.0,3.0,False,True,False
True,False,True,False,12,George Mason University (GMU),325,28.0,2.0,3.42,170.0,152.0,3.0,False,True,False
True,False,True,False,12,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.98,154.0,164.0,3.5,False,True,False
True,False,True,False,12,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.98,154.0,164.0,3.5,False,True,False
True,False,True,False,12,"University Of California, Santa Cruz (UCSC)",68,32.0,2.7,3.5,161.0,157.0,4.0,True,False,False
True,False,True,False,12,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.88,167.0,166.0,3.5,False,True,False
False,True,True,False,12,North Caroline State University (NCSU),1000,30.0,2.3,3.75,169.0,164.0,3.0,False,False,True
True,False,True,False,12,Purdue University,106,53.0,4.8,3.99,163.0,166.0,3.0,False,True,False
True,False,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.8,153.0,166.0,3.5,False,True,False
True,False,True,False,12,Worcester Polythchnic Institute (WPI),1000,20.0,1.5,3.53,148.0,163.0,4.0,False,False,True
True,False,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.7,166.0,157.0,3.5,False,True,False
True,False,True,False,12,Purdue University,106,53.0,4.8,3.66,162.0,166.0,3.5,False,True,False
True,False,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,3.2,170.0,155.0,3.5,False,False,True
True,False,True,False,12,Purdue University,106,53.0,4.8,3.97,164.0,164.0,3.5,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,4.0,157.0,158.0,4.0,False,False,True
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.99,158.0,165.0,4.0,False,True,False
False,True,True,False,12,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.6,166.0,166.0,5.0,False,True,False
True,False,True,False,12,Purdue University,106,53.0,4.8,3.53,153.0,166.0,3.5,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.85,159.0,167.0,4.0,True,False,False
True,False,True,False,12,University Of Iowa,132,10.0,1.6,4.0,167.0,166.0,5.0,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.4,158.0,160.0,4.0,False,False,True
False,True,True,False,12,Northeastern University,213,55.0,4.7,3.8,160.0,166.0,3.5,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.7,144.0,166.0,4.0,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.85,142.0,165.0,3.0,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.8,163.0,166.0,4.0,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.76,148.0,168.0,3.5,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.92,164.0,162.0,4.0,False,True,False
True,False,True,False,12,"University Of Massachusetts, Amherst (UMass)",56,50.0,4.7,4.0,170.0,140.0,4.0,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,4.0,162.0,166.0,3.5,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.7,160.0,166.0,4.0,True,False,False
False,True,True,False,12,"University Of California, Santa Cruz (UCSC)",68,32.0,2.7,3.42,170.0,148.0,3.0,False,True,False
True,False,True,False,12,"University Of California, Santa Cruz (UCSC)",68,32.0,2.7,3.36,159.0,158.0,5.5,False,False,True
True,False,True,False,12,"University Of California, Santa Cruz (UCSC)",68,32.0,2.7,3.31,164.0,163.0,4.0,True,False,False
True,False,True,False,12,"University Of Wisconsin, Madison",27,48.0,5.9,3.5,149.0,166.0,3.0,False,True,False
True,False,True,False,12,Rutgers University,105,43.0,3.6,3.76,163.0,166.0,3.0,False,True,False
False,True,True,False,12,Brown University,55,26.0,3.3,3.25,162.0,169.0,4.0,True,False,False
True,False,True,False,12,Rutgers University,105,43.0,3.6,3.76,163.0,166.0,3.0,False,False,True
True,False,True,False,12,Boston University (BU),59,22.0,2.5,3.84,167.0,150.0,3.0,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.65,160.0,164.0,4.5,True,False,False
True,False,True,False,12,University Of Chicago (UChicago),12,23.0,2.7,3.6,153.0,166.0,3.5,False,True,False
True,False,True,False,12,Columbia University,18,47.0,5.8,3.5,152.0,161.0,5.0,True,False,False
True,False,True,False,12,Columbia University,18,47.0,5.8,3.54,148.0,166.0,3.5,False,True,False
True,False,True,False,12,Columbia University,18,47.0,5.8,3.76,163.0,166.0,3.0,False,False,True
True,False,True,False,12,Pennsylvania State University (Penn State),109,33.0,3.4,3.48,141.0,164.0,3.0,False,True,False
True,False,True,False,12,"University Of Minnesota, Twin Cities (UMN)",52,37.0,3.1,3.6,156.0,169.0,3.5,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.99,164.0,166.0,5.5,True,False,False
False,True,True,False,12,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.52,160.0,166.0,3.0,False,True,False
True,False,True,False,12,University Of Central Florida (UCF),1000,24.0,2.0,3.78,163.0,158.0,3.5,True,False,False
True,False,True,False,12,University Of South Florida (USF),325,10.0,1.3,3.78,163.0,158.0,3.5,True,False,False
True,False,True,False,12,University Of Central Florida (UCF),1000,24.0,2.0,3.78,163.0,158.0,3.5,True,False,False
True,False,True,False,12,Virginia Tech,72,39.0,2.4,3.66,166.0,144.0,3.0,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.7,155.0,170.0,3.5,False,True,False
False,True,True,False,12,Columbia University,18,47.0,5.8,4.0,157.0,158.0,3.0,False,True,False
True,False,True,False,12,Virginia Tech,72,39.0,2.4,3.95,154.0,166.0,3.0,False,True,False
True,False,True,False,12,"University Of California, Irvine (UCI)",49,55.0,4.3,3.25,149.0,162.0,3.5,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.77,160.0,166.0,4.5,False,True,False
True,False,True,False,12,Rutgers University,105,43.0,3.6,3.1,164.0,166.0,3.0,False,False,True
True,False,True,False,12,North Carolina State University (NCSU),325,30.0,2.3,3.1,164.0,166.0,3.0,False,False,True
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.4,154.0,166.0,4.0,False,False,True
True,False,True,False,12,Ohio State University (OSU),66,35.0,3.4,3.6,170.0,151.0,4.0,False,True,False
True,False,True,False,12,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.9,161.0,166.0,3.5,False,True,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.65,160.0,164.0,4.5,True,False,False
True,False,True,False,12,University Of South Carolina,213,12.0,1.4,3.7,156.0,166.0,3.0,False,True,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.9,151.0,163.0,3.0,False,True,False
False,True,True,False,12,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.58,151.0,170.0,4.0,True,False,False
True,False,True,False,12,"University Of California, Santa Barbara (UCSB)",29,25.0,3.5,3.5,165.0,169.0,5.5,True,False,False
False,True,True,False,12,Brown University,55,26.0,3.3,3.75,170.0,156.0,3.0,False,True,False
True,False,True,False,12,Princeton University,5,51.0,5.3,3.85,164.0,166.0,3.5,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.4,153.0,166.0,3.0,False,True,False
False,True,True,False,12,Princeton University,5,51.0,5.3,3.75,159.0,166.0,3.0,False,True,False
False,True,True,False,12,Columbia University,18,47.0,5.8,3.8,165.0,166.0,4.0,False,True,False
False,True,True,False,12,Stanford University,4,57.0,11.5,3.94,155.0,165.0,4.0,True,False,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.5,163.0,170.0,4.0,True,False,False
False,True,True,False,12,Princeton University,5,51.0,5.3,3.36,160.0,166.0,3.0,False,True,False
False,True,True,False,12,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.91,162.0,161.0,4.5,True,False,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.9,160.0,166.0,4.0,True,False,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.83,156.0,166.0,4.0,False,True,False
True,False,True,False,12,Princeton University,5,51.0,5.3,3.82,153.0,164.0,3.5,False,True,False
True,False,True,False,12,Purdue University,106,53.0,4.8,3.73,164.0,166.0,3.0,False,False,True
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.64,158.0,164.0,3.5,False,False,True
True,False,True,False,12,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.6,153.0,166.0,3.5,False,True,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.91,158.0,164.0,4.5,True,False,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.91,158.0,164.0,4.5,True,False,False
True,False,True,False,12,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.86,168.0,166.0,3.0,False,True,False
False,True,True,False,12,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.54,164.0,160.0,2.5,False,True,False
True,False,True,False,12,North Caroline State University (NCSU),1000,30.0,2.3,3.89,148.0,164.0,3.5,False,True,False
True,False,True,False,12,"University Of Illinois, Chicago (UIC)",197,33.0,2.8,3.9,162.0,166.0,4.5,False,False,True
True,False,True,False,12,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.99,160.0,166.0,3.0,False,True,False
True,False,True,False,12,"University Of Maryland, College Park (UMD)",98,52.0,6.4,4.0,168.0,166.0,4.0,False,True,False
False,True,True,False,12,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.73,163.0,164.0,5.0,True,False,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.9,170.0,169.0,5.0,False,True,False
False,True,True,False,12,Yale University,10,26.0,2.5,2.6,151.0,166.0,3.0,False,True,False
True,False,True,False,12,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.97,158.0,149.0,3.5,False,True,False
True,False,True,False,12,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.97,158.0,149.0,3.5,False,True,False
True,False,True,False,12,"University Of North Carolina, Chapel Hill (UNC)",30,22.0,2.4,3.7,168.0,166.0,4.0,False,True,False
True,False,True,False,12,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.7,168.0,166.0,4.0,False,True,False
True,False,True,False,12,University of Central Florida (UCF),1000,24.0,2.0,3.2,148.0,168.0,3.0,False,True,False
True,False,True,False,12,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.07,140.0,165.0,3.0,False,True,False
False,True,True,False,12,Princeton University,5,51.0,5.3,3.8,164.0,166.0,4.0,False,True,False
True,False,True,False,12,"University Of California, Santa Cruz (UCSC)",68,32.0,2.7,3.82,153.0,164.0,3.0,False,True,False
True,False,True,False,12,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.87,165.0,168.0,4.0,True,False,False
False,True,True,False,12,Purdue University,106,53.0,4.8,3.3,159.0,166.0,4.5,True,False,False
True,False,True,False,12,"University Of California, Riverside (UCR)",117,36.0,2.8,3.1,159.0,166.0,3.5,False,True,False
True,False,True,False,12,California Institute Of Technology (Caltech),2,12.0,1.8,3.86,152.0,165.0,3.5,False,True,False
False,True,True,False,12,Princeton University,5,51.0,5.3,3.73,163.0,164.0,5.0,True,False,False
False,True,True,False,12,Yale University,10,26.0,2.5,3.46,156.0,166.0,3.0,False,True,False
True,False,True,False,12,University Of Arizona,95,19.0,1.6,2.61,148.0,166.0,3.5,False,True,False
True,False,True,False,12,Purdue University,106,53.0,4.8,3.96,165.0,166.0,3.0,False,True,False
True,False,True,False,12,Yale University,10,26.0,2.5,3.9,170.0,148.0,4.0,True,False,False
True,False,True,False,12,Purdue University,106,53.0,4.8,3.81,152.0,170.0,3.5,False,True,False
True,False,True,False,12,Duke University,24,22.0,2.8,3.59,170.0,166.0,5.0,True,False,False
True,False,True,False,12,Yale University,10,26.0,2.5,3.76,148.0,168.0,3.5,False,True,False
True,False,True,False,12,Princeton University,5,51.0,5.3,3.76,148.0,168.0,3.5,False,True,False
False,True,True,False,12,Princeton University,5,51.0,5.3,3.66,167.0,164.0,3.5,False,True,False
False,True,True,False,12,Princeton University,5,51.0,5.3,3.9,162.0,161.0,4.5,True,False,False
False,True,True,False,12,Princeton University,5,51.0,5.3,3.75,169.0,166.0,4.5,False,True,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.6,153.0,166.0,3.5,False,True,False
True,False,True,False,12,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.54,147.0,166.0,3.5,False,True,False
False,True,True,False,12,Brown University,55,26.0,3.3,3.25,166.0,166.0,4.0,False,True,False
True,False,True,False,12,University Of Arizona,95,19.0,1.6,3.2,159.0,163.0,3.0,False,True,False
True,False,True,False,12,Princeton University,5,51.0,5.3,3.8,146.0,156.0,3.5,False,True,False
True,False,True,False,12,Purdue University,106,53.0,4.8,3.97,159.0,149.0,3.5,False,True,False
True,False,True,False,12,University Of Utah (UoU),83,40.0,3.6,3.7,148.0,162.0,4.0,False,True,False
True,False,True,False,12,Princeton University,5,51.0,5.3,4.0,170.0,161.0,3.5,False,False,True
True,False,True,False,12,Stanford University,4,57.0,11.5,3.94,170.0,148.0,5.0,True,False,False
True,False,True,False,12,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.68,166.0,166.0,4.0,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,4.0,170.0,169.0,6.0,True,False,False
True,False,True,False,12,Princeton University,5,51.0,5.3,4.0,170.0,169.0,6.0,True,False,False
True,False,True,False,12,Stanford University,4,57.0,11.5,4.0,170.0,169.0,6.0,True,False,False
True,False,True,False,12,Harvard University,2,29.0,4.2,4.0,170.0,169.0,6.0,True,False,False
True,False,True,False,12,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,4.0,170.0,169.0,6.0,True,False,False
True,False,True,False,12,University Of Pennsylvania (UPenn),19,46.0,5.6,4.0,170.0,169.0,6.0,True,False,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.86,149.0,166.0,3.5,False,False,True
False,True,True,False,12,Princeton University,5,51.0,5.3,3.78,151.0,163.0,5.0,True,False,False
False,True,True,False,12,Princeton University,5,51.0,5.3,3.6,154.0,155.0,4.0,True,False,False
True,False,True,False,12,University Of Arizona,95,19.0,1.6,3.6,155.0,166.0,3.5,False,True,False
False,True,True,False,12,"University Of Massachusetts, Amherst (UMass)",56,50.0,4.7,3.85,162.0,160.0,4.0,False,False,True
True,False,True,False,12,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.8,146.0,156.0,3.5,False,True,False
True,False,True,False,12,University Of Utah (UoU),83,40.0,3.6,3.72,165.0,159.0,4.0,False,False,True
True,False,True,False,12,Princeton University,5,51.0,5.3,3.8,146.0,156.0,3.5,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.4,147.0,166.0,3.5,False,True,False
False,True,True,False,12,University Of Central Florida (UCF),1000,24.0,2.0,3.4,156.0,164.0,3.5,False,True,False
True,False,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.61,160.0,155.0,5.0,True,False,False
False,True,True,False,12,"University Of Massachusetts, Amherst (UMass)",56,50.0,4.7,3.73,163.0,164.0,5.0,True,False,False
False,True,True,False,12,Carnegie Mellon University (CMU),20,152.0,18.1,3.73,163.0,164.0,5.0,True,False,False
True,False,True,False,12,Princeton University,5,51.0,5.3,3.37,160.0,160.0,4.5,False,True,False
